	name	explicit	artists	album_name	key	mode	time_signature	genre	duration_ms	popularity	danceability	energy	loudness	speechiness	acousticness	instrumentalness	liveness	valence	tempo
7314	Yeh Hum Aa Gaye Hain Kahaan	False	Madan Mohan;Lata Mangeshkar;Udit Narayan;Javed Akhtar	Veer - Zaara	5	0.0	4.0	indian	0.078512951150739	0.6363636363636364	0.460509279240397	0.752995010499212	0.7892134199047179	0.0248843866989649	0.3483935742971887	0.000335	0.3088355048859935	0.464321608040201	0.3139014631735566
7315	Astral	False	Tale Of Us;Mind Against	Astral	7	1.0	4.0	techno	0.0930435045662156	0.5454545454545454	0.7345705653862753	0.8589971517424652	0.6953183106518986	0.0295089187403655	0.0074397590361445	0.835	0.1042345276872964	0.2150753768844221	0.492426512725877
7316	Bring You Pain	False	Farzad Golpayegani	Seven	11	1.0	4.0	iranian	0.0610324228876282	0.0	0.19831678895123	0.95899917178327	0.8565943674995478	0.1433604932834177	0.2118473895582329	0.817	0.0683021172638436	0.4251256281407035	0.6589801422690494
7317	Dutty Wine - Part Few	False	Tony Matterhorn	Dutty Wine Part Few	11	0.0	4.0	j-dance	0.0346980667076846	0.2727272727272727	0.8618903754855416	0.7999959599183903	0.8604136932880375	0.1169345959039859	0.0083935742971887	0.0	0.042650651465798	0.6321608040201006	0.4300983685851432
7318	Graph	False	Rhonchus	Visions of Darkness (In Iranian Contemporary Music)	4	0.0	4.0	iranian	0.103507718190064	0.0	0.0290246007768666	0.6389927076526946	0.6775282931634068	0.0666152829773177	0.9477911646586344	0.884	0.310871335504886	0.0358793969849246	0.76690693627335
7319	Solitude	False	Alphaxone	Echoes from Outer Silence	4	1.0	4.0	iranian	0.0618191966954036	0.0909090909090909	0.1756581786793267	0.1939837184711131	0.4722294811747442	0.0210306099977978	0.5030120481927711	0.893	0.1011807817589576	0.0454271356783919	0.4693774546142805
7320	No No No - Serial Killaz Remix	False	Deekline;Ed Solo;Serial Killaz	Welcome To The Jungle, Vol. 7: Jungle + Drum and Bass Soundclash	2	1.0	4.0	breakbeat	0.0723312266498951	0.1590909090909091	0.5403539059128184	0.9409988081759252	0.8874303978129334	0.038647874917419	7.359437751004017e-05	0.422	0.0520154723127035	0.8994974874371859	0.7660236694479056
7321	Amendoim Pão de Mel	False	BaianaSystem	Terapia	2	1.0	4.0	afrobeat	0.0451593528010855	0.3068181818181818	0.6417781614156237	0.854997070940833	0.8082899471324905	0.0285179475886368	0.0218875502008032	0.0472	0.1632736156351791	0.7015075376884422	0.61881253187384
7322	Quien Es	False	David Bisbal	En Tus Planes	0	1.0	3.0	spanish	0.0452562052667248	0.2954545454545454	0.4281398359948209	0.5719913542253553	0.822923995416809	0.0075974454965866	0.6224899598393574	0.0	0.3017100977198697	0.2743718592964824	0.2504482053385067
7323	Demons - Promo Remix	False	Promo;G-Shock	Never Compromise	7	1.0	4.0	industrial	0.0914592226723571	0.375	0.5252481657315494	0.9829996565930632	0.8847367680463143	0.6113190927108565	0.0488955823293172	0.922	0.194828990228013	0.0698492462311557	0.680930374389468
7324	Smack My Bitch Up - DJ Hype Remix	False	The Prodigy;DJ Hype	Smack My Bitch Up	8	0.0	4.0	breakbeat	0.1030881054925838	0.25	0.6288303841173932	0.9399987879755172	0.7870223330050053	0.0605593481611979	8.122489959839357e-05	0.807	0.0748167752442996	0.5708542713567839	0.7345572887914491
7325	如何	False	Deserts Chang	神的遊戲	11	1.0	4.0	mandopop	0.0540583134789844	0.4545454545454545	0.5101424255502806	0.1579829912564234	0.5934629223872796	0.0061660427218674	0.9216867469879518	0.00135	0.1083061889250814	0.207035175879397	0.2665730824434946
7326	Nexus Point	False	Talla 2XLC;Roland Klein	Nexus Point	4	1.0	4.0	techno	0.0494086632456847	0.2840909090909091	0.3461372464393612	0.959999191983678	0.8144410718234265	0.0298392424576084	7.44979919678715e-05	0.978	0.7373778501628664	0.1296482412060301	0.5766312834182425
7327	Orkar bära för en dag	False	Pelle Ankarberg	Orkar bära för en dag	1	1.0	4.0	disney	0.0520729599138135	0.2727272727272727	0.6763055675442383	0.358987051538441	0.7414316441192433	0.009579387800044	0.7991967871485944	0.0	0.1113599348534202	0.4231155778894472	0.5026944895716682
7328	Kyori	False	Crows in the Rain	Kyori	4	0.0	4.0	iranian	0.1143691001112949	0.1931818181818181	0.3666378938282261	0.1679831932605038	0.5569984119645406	0.0144241356529398	0.9919678714859438	0.913	0.082858306188925	0.04	0.156406576131817
7329	silky heart	False	Yui Horie	HONEY JET!!	11	1.0	4.0	j-idol	0.0531054023183113	0.5	0.6676737160120847	0.9739994747893908	0.8941845739441575	0.0168465095793878	0.0078915662650602	0.0189	0.2243485342019544	0.941708542713568	0.5503330651987614
7330	O Teatro Dos Vampiros - Ao Vivo Em São Paulo / 1999	False	Legião Urbana	Acústico (Ao Vivo Em São Paulo / 1999)	7	1.0	4.0	brazil	0.0769679469570516	0.5795454545454546	0.5284851100561071	0.357987031338033	0.7571109815667276	0.141158335168465	0.5481927710843374	0.0	0.2182410423452769	0.44321608040201	0.421313018196348
7331	paint	False	wavcrush	tile & error	10	1.0	4.0	study	0.0319003234433222	0.2954545454545454	0.7399654725938714	0.440988707971901	0.775021609343277	0.0140938119356969	0.1194779116465863	0.489	0.0981270358306189	0.236180904522613	0.3137437369547273
7332	Shayad - Reprise	False	Pritam;Arijit Singh;Madhubanti Bagchi	Love Aaj Kal (Original Motion Picture Soundtrack)	8	1.0	4.0	indian	0.0547679956516414	0.625	0.4087181700474752	0.5349906068102576	0.7890124027579554	0.0101299273287822	0.9076305220883536	0.000641	0.0920195439739413	0.3236180904522613	0.5548124898135149
7333	Take It Smart	False	Boris Brejcha	Space Diver	2	1.0	4.0	techno	0.1016145818339904	0.6136363636363636	0.7971514889943894	0.5779914754278036	0.7503769071501799	0.0316009689495705	0.0001385542168674	0.788	0.082043973941368	0.090251256281407	0.4977261136785434
7334	Day and Night	False	Ron Trent	Presents Romantic Flight	7	1.0	4.0	chicago-house	0.1182624716456478	0.0227272727272727	0.6827794561933536	0.7439948286955397	0.7030775725169357	0.0281876238713939	0.0326305220883534	0.175	0.0892711726384365	0.8894472361809045	0.4925579512415681
7335	Truth Is Fanatic Again	False	Rotersand	Truth Is Fanatic Again	4	0.0	4.0	industrial	0.0655310613420092	0.2727272727272727	0.6396201985325852	0.8519970103396088	0.8338191247713431	0.0252147104162078	0.0968875502008032	0.752	0.086115635179153	0.278391959798995	0.5240663922230459
7336	Cold Mouth Prayer - remastered	False	Marduk	Rom 5:12 (Remastered)	2	1.0	4.0	black-metal	0.0457116802121874	0.25	0.1659473457056538	0.9889997777955116	0.8472872736044385	0.0800484474785289	2.208835341365462e-06	0.613	0.3943403908794788	0.038894472361809	0.4223434961593665
7337	Catch The Pigeon	False	Serum;Pleasure	Catch The Pigeon / Dogz	0	1.0	4.0	industrial	0.0617330785080719	0.1590909090909091	0.6827794561933536	0.9309986061718448	0.922708907069773	0.0451442413565293	0.1345381526104417	0.305	0.3393729641693811	0.2522613065326633	0.3002739178667003
7338	Side Chick	False	Ikaya	Side Chick	1	0.0	4.0	j-dance	0.0446509383466966	0.1818181818181818	0.5889080707811826	0.8079961215216548	0.843950388968179	0.2061219995595683	0.0073092369477911	1.41e-06	0.2559039087947883	0.6522613065326633	0.2510738526731965
7339	這世界那麼多人 - 電影《我要我們在一起》主題曲	False	Karen Mok	這世界那麼多人 (電影《我要我們在一起》主題曲)	11	1.0	4.0	mandopop	0.0645503386420845	0.0	0.5101424255502806	0.1839835164670326	0.6823125012563571	0.0144241356529398	0.9538152610441768	0.0	0.067385993485342	0.2381909547738693	0.5953901883776807
7340	O God Forgive Us	False	for KING & COUNTRY;KB	RUN WILD. LIVE FREE. LOVE STRONG. (Deluxe Anniversary Edition)	0	1.0	4.0	indian	0.0449244184826707	0.5909090909090909	0.4432455761760898	0.2249843446837626	0.75252779062054	0.0192688835058357	0.5893574297188755	5.64e-06	0.1062703583061889	0.2150753768844221	0.2857736208156549
7341	Eighteen	False	Seiko Matsuda	SEIKO STORY〜80's HITS COLLECTION〜	7	1.0	4.0	j-idol	0.0436624088989118	0.2045454545454545	0.7345705653862753	0.6909937580739131	0.7934548817014092	0.0094692798942964	0.6475903614457832	4.49e-06	0.0794991856677524	0.9698492462311558	0.5207593991682571
7342	Shikayatein	False	Mohan Kannan;Amitabh Bhattacharya	Lootera	7	1.0	4.0	indian	0.0607289355645669	0.5	0.19831678895123	0.4229883443645561	0.7581763724445695	0.00836820083682	0.3303212851405622	0.00022	0.138843648208469	0.1547738693467336	0.2509318990762501
7343	The Dust Off	False	Deekline;Specimen A	Click Clack / The Dust Off	1	1.0	4.0	breakbeat	0.0704466289242935	0.1590909090909091	0.6946482520500646	0.9329986465726609	0.9107684885520736	0.0237833076414886	0.0140562248995983	0.0397	0.1765065146579804	0.2592964824120603	0.7552825139456265
7344	Relax	False	Meeresrauschen	Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness	10	1.0	3.0	sleep	0.0241796937705567	0.4772727272727273	0.1454466983167889	0.998999979799592	0.556636581100368	0.0310504294208324	0.4759036144578313	0.988	0.9338355048859937	1.0050251256281408e-05	0.1604338522525933
7345	ベルベットの詩	False	back number	ベルベットの詩	10	1.0	4.0	j-dance	0.0568233659866826	0.6590909090909091	0.4766940008631851	0.709994141881666	0.8568556897903392	0.0416207883726051	0.009508032128514	0.0	0.0469258957654723	0.6120603015075377	0.6184602766517878
7346	Surviving the Darkness	False	Reza Solatipour	Visions of Darkness (In Iranian Contemporary Music)	5	0.0	3.0	iranian	0.0697435336951435	0.0	0.0116529995684074	0.5929917784339244	0.7042434719681588	0.0414005725611098	0.6094377510040161	0.987	0.1011807817589576	0.0373869346733668	0.1996551053348264
7347	Yellow Jumpsuit	False	Cybass	Akane (Original Soundtrack)	2	0.0	4.0	idm	0.0420286029483159	0.1590909090909091	0.6299093655589124	0.9379987475747008	0.7891732164753653	0.0312706452323276	0.2520080321285141	0.828	0.1093241042345277	0.2733668341708543	0.4925684663228235
7348	Claw of Death	False	Cursed Kingdom	The Wasteland	1	1.0	4.0	iranian	0.048012719143951	0.0	0.1864479930945188	0.9419988283763332	0.7937564074215531	0.0627615062761506	2.520080321285141e-06	0.73	0.7709690553745929	0.0373869346733668	0.8663638323265143
7349	100% Worship	False	Eddie Neblett	Walking in Authority	1	1.0	4.0	afrobeat	0.0477316762209875	0.2613636363636363	0.717306862321968	0.7299945458898269	0.7143747361649948	0.5386478749174191	0.4487951807228916	0.0	0.0605659609120521	0.9366834170854272	0.4722480717969747
7350	Subhanallah	False	Pritam;Sreeram;Shilpa Rao	Yeh Jawaani Hai Deewani	9	1.0	4.0	indian	0.055737008229776	0.8409090909090909	0.2684505826499784	0.4929897583931195	0.83528654994271	0.024554062981722	0.4568273092369478	0.0	0.1245928338762215	0.4592964824120603	0.307997245048711
7351	Sure、じゃあね	False	STU48	花は誰のもの? Special Edition	0	1.0	4.0	j-idol	0.0519212162522828	0.1818181818181818	0.543590850237376	0.9219984243681724	0.8960540334090498	0.034463774499009	0.0218875502008032	0.0	0.0841815960912052	0.8261306532663316	0.6556784067548881
7352	Un Poco Más	False	Rafa Figueroa	Un Poco Más	4	1.0	4.0	study	0.0302665174927263	0.4545454545454545	0.6817004747518344	0.2699852537021248	0.6267714636058456	0.0233428760184981	0.8072289156626506	0.903	0.0767508143322475	0.4522613065326633	0.5768994179902526
7353	Fascinados (feat. Joan Manuel Serrat, Leiva, Vetusta Morla, Iván Ferreiro, Loquillo, Zahara, Dani Martin, Albert Pla, Mikel (Izal), Noni (Lori Meyers), Santi Balmes, Xoel López, Anni B Sweet, Jeanette, Carlos Sadness, Nina (Morgan), Juan Alberto (Niños Mutantes), Miri Ros, Javiera Mena, Jorge Martí (La Habitación Roja), Rafa Val (Viva Suecia), Marc (Dorian), Alondra Bentley, Abraham Boba, Carlangas (Novedades Carminha), La Bien Querida, Martí Perarnau IV (Mucho), Nita (Fuel Fandango) & Shuarma (Elefantes))	False	Sidonie;Joan Manuel Serrat;Leiva;Vetusta Morla;Ivan Ferreiro;Loquillo;Zahara;Dani Martín;Albert Pla;Mikel (Izal);Noni (Lori Meyers);Santi Balmes;Xoel López;Anni B Sweet;Jeanette;Carlos Sadness;Nina (Morgan);Juan Alberto (Niños Mutantes);Miri Ros;Javiera Mena;Jorge Martí (La Habitación Roja);Rafa Val (Viva Suecia);Marc (Dorian);Alondra Bentley;Abraham Boba;Carlangas (Novedades Carminha);La Bien Querida;Martí Perarnau IV (Mucho);Nita (Fuel Fandango);Shuarma (Elefantes)	Lo Más Maravilloso	7	0.0	4.0	spanish	0.0616991679470546	0.625	0.6320673284419508	0.8829976365522584	0.8069431322491809	0.050649636643911	0.0846385542168674	7.13e-05	0.2172231270358306	0.4331658291457286	0.5766786012838915
7354	Hawkins Square (ASOT 1090)	False	Paul van Dyk;Alex M.O.R.P.H.	ASOT 1090 - A State Of Trance Episode 1090	7	0.0	4.0	techno	0.0495557716506734	0.0681818181818181	0.5727233491583944	0.9229984445685804	0.7894144370514805	0.0241136313587315	0.0004186746987951	0.887	0.0493688925081433	0.0335678391959799	0.513677491942819
7355	"Rock Das ""Aranha"""	False	Raul Seixas	Abre-Te Sésamo	4	0.0	4.0	brazil	0.021676655237913	0.5113636363636364	0.5996978851963746	0.6299925258490221	0.7196413854101754	0.1675842325478969	0.7650602409638554	0.0	0.038578990228013	0.9386934673366836	0.7567230800776013
7356	The Living Proof	True	Neophyte;The Viper;Alee	The Living Proof	3	0.0	4.0	happy	0.0603315233063138	0.2272727272727272	0.4432455761760898	0.9969999393987758	0.895993728265021	0.2512662409160978	0.1686746987951807	3.89e-05	0.5124185667752444	0.0933668341708542	0.8133941105029889
7357	Lost in Atlantis	False	Smartface	Lost In Atlantis	9	0.0	4.0	study	0.0444948033894947	0.3295454545454545	0.7604661199827363	0.5739913946261714	0.7901582004945021	0.0145342435586875	0.1937751004016064	0.921	0.1093241042345277	0.4	0.3926278765319159
7358	Just Vibin’	False	dusty dexter	Just Vibin’	4	1.0	4.0	study	0.0255736861853253	0.2954545454545454	0.7345705653862753	0.5099901018000563	0.6797394817777956	0.2160317110768553	0.6315261044176707	0.81	0.1245928338762215	0.5417085427135678	0.2768147715861474
7359	Back Way	False	Vybz Kartel;Spice	Back Way	0	0.0	4.0	j-dance	0.047221066118763	0.2386363636363636	0.8305999136814847	0.6929937984747291	0.8115464249100448	0.0706892754899801	0.1887550200803212	0.00157	0.0621946254071661	0.6723618090452261	0.3662350225811369
7360	Weiß der Geier / Verlieben, verloren, vergessen, verzeih'n / 7 Tage – 7 Nächte / Du bist ein Wunder / Augen zu und durch	False	Mountain Crew	Mountain Party #1	0	1.0	4.0	happy	0.0441017824269129	0.2840909090909091	0.5845921450151057	0.935998707173885	0.8126922226465918	0.0160757542391543	0.0036345381526104	5.05e-06	0.3719462540716612	0.8492462311557789	0.5717102253907667
7361	Rammen - Original Mix	True	Neophyte;D-Fence;Alee;Tim Beumers	Rammen	5	0.0	4.0	happy	0.0572766452843095	0.25	0.5468277945619336	0.997999959599184	0.8837517840271775	0.4054173089627835	0.1757028112449799	0.0	0.1408794788273615	0.081608040201005	0.7868908481990295
7362	Autumn breeze (Feat. Milky Day)	False	Dept;Milky Day	Autumn breeze	2	1.0	4.0	sleep	0.037434087871778	0.6022727272727273	0.6439361242986621	0.6279924854482061	0.798279293223712	0.0459149966967628	0.536144578313253	0.0	0.2732084690553746	0.55678391959799	0.2562893329758205
7363	Straight Fuego	False	Matt Large	Next Year in Rio	7	1.0	4.0	study	0.0329137368999111	0.2045454545454545	0.7075960293482951	0.7889957377139019	0.8569561983637204	0.0306099977978418	0.0262048192771084	0.23	0.0685057003257329	0.6954773869346733	0.7765492657844514
7364	Death Camp	True	Toxic Holocaust	Hell on Earth	9	1.0	4.0	black-metal	0.0397168297382446	0.1931818181818181	0.2069486404833836	0.9889997777955116	0.8695197700363841	0.2556705571460031	4.497991967871486e-05	0.134	0.3414087947882736	0.2391959798994974	0.8961846027665178
7365	Short Skirts	False	Felix Da Housecat	Devin Dazzle & The Neon Fever	0	1.0	4.0	chicago-house	0.0286800399510321	0.1704545454545454	0.8252050064738886	0.5719913542253553	0.8284921703821336	0.1323497027086544	0.0164658634538152	0.0	0.2894951140065147	0.4160804020100502	0.5557010141795871
7366	Air Conditioner Sound	False	White Noise for Babies	Air Conditioner Sound	7	1.0	3.0	sleep	0.022657865859579	0.3409090909090909	0.13034095813552	0.2259843648841706	0.4074014513437996	0.0354547456507377	0.8333333333333333	1.0	0.1520765472312703	0.0227135678391959	0.210864181952966
7367	Don't Look Back	False	Lilly Palmer	We Control	1	0.0	4.0	techno	0.0512798431234017	0.375	0.6838584376348728	0.9099981819632756	0.8133756809455847	0.0230125523012552	0.001004016064257	0.818	0.1001628664495114	0.0679396984924623	0.5450650094898608
7368	As One - Original Mix	False	DJ Skull	As One Ep	6	1.0	4.0	chicago-house	0.0741150685359273	0.034090909090909	0.5317220543806647	0.8449968689367525	0.715922568195067	0.0526315789473684	0.0004508032128514	0.945	0.0930374592833876	0.1577889447236181	0.5085934501558861
7369	Day Rave - Drop Dem Riddim	True	Vybz Kartel	Day Rave (Drop Dem Riddim)	5	0.0	4.0	j-dance	0.0434304021109446	0.2386363636363636	0.554380664652568	0.626992465247798	0.7741773373268741	0.2853996916978639	0.1305220883534136	0.0	0.1276465798045603	0.3316582914572864	0.3629648323107416
7370	Replay The Night (feat. Nytrix)	False	Gammer;Staysick;Nytrix	Replay The Night (feat. Nytrix)	3	0.0	4.0	techno	0.0513440048323769	0.4204545454545454	0.5716443677168752	0.9909998181963277	0.9303073552174	0.1918079718123761	0.0009859437751004	0.00256	0.2691368078175896	0.250251256281407	0.6290069031508442
7371	Astral Projection	False	Ocoeur	Light as a Feather	9	0.0	4.0	idm	0.0783638910587853	0.0	0.7572291756581787	0.5689912936241311	0.7516031117454319	0.0362255009909711	0.1646586345381526	0.895	0.138843648208469	0.1155778894472361	0.4451822526458573
7372	すいみん不足	False	TEMPURA KIDZ	みんなのだんすうた	7	1.0	4.0	j-dance	0.0608958048000765	0.2386363636363636	0.6007768666378939	0.9019980203600112	0.8495587673628561	0.0568156793657784	0.0078112449799196	0.00017	0.3332654723127036	0.7336683417085427	0.592629979548167
7373	Hit It Up	False	Paul Johnson	Classics & Remixes	9	1.0	4.0	chicago-house	0.0979827363529508	0.1931818181818181	0.8856279671989642	0.7759954751085972	0.7647094297143546	0.0328121559127945	2.1184738955823292e-05	0.177	0.068200325732899	0.9597989949748744	0.4901184523903408
7374	Bina Tere Koi Dilkash Nazara Hum Na Dekhenge	False	Shantanu Avinashi	Bina Tere Koi Dilkash Nazara Hum Na Dekhenge	4	0.0	5.0	indian	0.0148996662127368	0.5454545454545454	0.4227449287872249	0.2299844456858028	0.7141737190182322	0.0199295309403215	0.9718875502008032	0.0	0.0920195439739413	0.4944723618090452	0.2787232588339826
7375	Bagga Gyal	True	DING DONG	Wedding Cake Riddim	5	0.0	5.0	j-dance	0.0374780008284911	0.0795454545454545	0.8122572291756582	0.8389967477343042	0.8534585000100509	0.2006166042721867	0.2008032128514056	0.0	0.1765065146579804	0.7316582914572864	0.5268739189182085
7376	Something to Hold Onto	False	The Wailin' Jennys	40 Days	2	1.0	3.0	bluegrass	0.049042477978872	0.3181818181818182	0.2479499352611135	0.316986203121303	0.6748346633967877	0.0078176613080819	0.5251004016064257	1.13e-06	0.1001628664495114	0.3035175879396984	0.7769330662502695
7377	Our Jesus	False	Bethel Music;David Funk	Simple	7	1.0	4.0	indian	0.0752116726494004	0.4318181818181818	0.3018990073370738	0.1189822034405095	0.6275353287635436	0.0106804668575203	0.7901606425702812	7.2e-05	0.0930374592833876	0.0705527638190954	0.5752800954769377
7378	Overland	False	Alphaxone	Edge of Solitude	5	1.0	3.0	iranian	0.0596574594207685	0.0568181818181818	0.0332326283987915	0.190983657869889	0.4733551771966149	0.0168465095793878	0.9036144578313252	0.894	0.0930374592833876	0.0398994974874371	0.289816669558314
7379	Hardsax - Original Mix	False	The Prophet	The Hardcore Archive Part 3 (1997)	7	1.0	4.0	happy	0.0516218762640222	0.0113636363636363	0.6978851963746223	0.9509990101800057	0.8366132631113434	0.0584672979519929	0.0197791164658634	0.916	0.0813314332247557	0.2854271356783919	0.6291751444509287
7380	句號	False	G.E.M.	摩天動物園	10	1.0	4.0	mandopop	0.0523032589756863	0.6477272727272727	0.7194648252050064	0.4809895159882229	0.7646491245703259	0.0432724069588196	0.2469879518072289	0.0	0.0598534201954397	0.4452261306532663	0.5973880538161859
7381	Menina Me Dá Seu Amor - Ao Vivo	False	Bell Marques	Só as Antigas (Ao Vivo)	7	1.0	4.0	forro	0.0596455053381078	0.4204545454545454	0.5781182563659905	0.9319986263722528	0.8270649486401189	0.0204800704690596	0.0867469879518072	0.00244	0.5225977198697069	0.8221105527638191	0.3611089204691829
7382	Infernal Disease	True	Integral Rigor	Infernal Disease	1	0.0	4.0	iranian	0.0641038902488352	0.0	0.5263271471730686	0.9499989899795976	0.8255573200393994	0.0841224399911913	5.803212851405623e-05	0.723	0.0781758957654723	0.2211055276381909	0.4399720298838609
7383	"Kapoor & Sons Mashup (By DJ Chetas) (From ""Kapoor & Sons (Since 1921)"")"	False	Nucleya;Benny Dayal;Amaal Mallik;Tanishk Bagchi;Badshah;Arko;Armaan Malik;Arijit Singh;Asees Kaur;Fazilpuria;Sukriti Kakar;Neha Kakkar	"Kapoor & Sons Mashup (By DJ Chetas) (From ""Kapoor & Sons (Since 1921)"")"	5	0.0	4.0	indian	0.0487336235166569	0.5	0.648252050064739	0.9509990101800057	0.8549058234667418	0.0927108566395067	0.0309236947791164	0.00011	0.4228420195439739	0.5236180904522614	0.5245553435014169
7384	Angst	False	Rammstein	Zeit	11	1.0	4.0	industrial	0.049660918785914	0.8181818181818182	0.6320673284419508	0.8599971719428733	0.8507246668140792	0.0508698524554063	0.0003072289156626	0.00549	0.0398004885993485	0.3296482412060301	0.4295568419004958
7385	Here I Am, Lord	False	Jon Sarta	The Catholic Music Project Volume II	7	1.0	4.0	disney	0.0729052665784829	0.2045454545454545	0.4896417781614156	0.0784813853239835	0.5291374354232417	0.0309403215150847	0.997991967871486	0.931	0.073900651465798	0.4341708542713567	0.3021508598707696
7386	Sovereign	False	Chris Tomlin	Burning Lights	9	1.0	4.0	afrobeat	0.0620272953180493	0.4772727272727273	0.4432455761760898	0.5489908896159703	0.8121293746356565	0.0103501431402774	0.4678714859437751	0.0	0.0508957654723127	0.0507537688442211	0.5873040908923624
7387	Enslaved and Condemned	False	Old Man's Child	Vermin	0	1.0	4.0	black-metal	0.057018534683185	0.2045454545454545	0.1756581786793267	0.9629992525849022	0.837658552274509	0.0836820083682008	0.0001636546184738	0.639	0.3190146579804561	0.1447236180904522	0.5329253481806281
7388	Study Music	False	Study Music & Sounds;Study Alpha Waves;Binaural Beats Study Music	Study: Binaural Beats Alpha Waves Music For Reading, Focus & Relaxing Studying Music	5	1.0	4.0	sleep	0.025457804771777	0.5454545454545454	0.1400517911091929	0.0057599163503102	0.1494964520473596	0.0268663290024223	0.9477911646586344	0.849	0.0930374592833876	0.0367839195979899	0.1977361030057359
7389	Brown Noise Small Room Rumble	False	Granular	Brown Noise DLX	6	1.0	3.0	sleep	0.0357492940992208	0.5113636363636364	0.2188174363400949	0.2809854759066133	0.1844131304400265	0.0861043822946487	0.7911646586345382	0.973	0.1021986970684039	0.2854271356783919	0.5247498725046398
7390	Never and Always	False	The Wood Brothers	Paradise	9	1.0	4.0	bluegrass	0.0524547586763463	0.3636363636363636	0.5802762192490288	0.4519889301763896	0.7828210746376666	0.0195992072230786	0.3273092369477912	0.0	0.1032166123778501	0.6562814070351759	0.6082816779966668
7391	Crevice	False	Juhani Ahonen	Crevice	4	0.0	4.0	sleep	0.0338307858126019	0.6704545454545454	0.1206301251618472	0.0385805793277024	0.3214063159587513	0.0189385597885928	0.9076305220883536	0.869	0.0971091205211726	0.0453266331658291	0.2690598991603707
7392	Gerry Noman	False	The Black Dog	Music For Adverts (And Short Films)	8	1.0	4.0	idm	0.0088801756908605	0.0	0.7604661199827363	0.1159821428392853	0.4831648139586307	0.0155252147104162	0.4126506024096385	0.976	0.1001628664495114	0.2311557788944723	0.6136338543556096
7393	Candela	False	Buena Vista Social Club	Buena Vista Social Club	9	1.0	4.0	indian	0.0751301897186106	0.2045454545454545	0.4993526111350885	0.6229923844461658	0.6825135184031198	0.0147544593701827	0.75	0.000214	0.2630293159609121	0.829145728643216	0.3727491154187893
7394	Dominatin' - 1993 Summer Remix	False	The Prophet	Thunderdome 25 Years Of Hardcore	10	0.0	4.0	happy	0.088510467629076	0.1931818181818181	0.3569270608545533	0.9869997373946954	0.8158682935654412	0.1686853116053732	0.0899598393574297	0.366	0.3047638436482084	0.0462311557788944	0.3655988601651919
7395	Fazer Valer (Ao Vivo)	False	Aviões do Forró	CD Do DVD Itapebussu (Ao Vivo)	4	0.0	4.0	forro	0.0393545478453619	0.4886363636363636	0.6180405697022011	0.9489989697791896	0.7973144109192515	0.0329222638185421	0.6455823293172691	2.5e-05	0.3556596091205212	0.9748743718592964	0.8083573865817049
7396	Mirando a la luna (feat. Reik)	False	Beret;Reik	Mirando a la luna (feat. Reik)	5	1.0	4.0	spanish	0.0402306113317872	0.5681818181818182	0.5295640914976263	0.6119921622416773	0.8078879128389651	0.0171768332966306	0.2590361445783132	0.0	0.0872353420195439	0.4251256281407035	0.2871668690819808
7397	風衣	False	Stefanie Sun	No.13 作品 : 跳舞的梵谷	10	1.0	4.0	mandopop	0.0540888085878129	0.5227272727272727	0.5921450151057401	0.3809874959474181	0.7374314028986673	0.00836820083682	0.8052208835341366	0.0	0.2151872964169381	0.4030150753768844	0.5025998538403705
7398	The Scare Floor	False	Randy Newman	Monsters, Inc. (Original Motion Picture Soundtrack/Japan Release Version)	2	1.0	4.0	disney	0.0341772102488937	0.2613636363636363	0.5727233491583944	0.3549869707368088	0.7399240155185237	0.0058357190046245	0.4969879518072289	0.375	0.0960912052117263	0.4010050251256282	0.3656041177058196
7399	是真的	False	詹雅雯	想厝的人	2	0.0	4.0	mandopop	0.0532273827536253	0.375	0.6741476046611998	0.3269864051253835	0.7192795545460029	0.0060559348161197	0.6024096385542168	0.0	0.0425488599348534	0.7919597989949749	0.4083374079273197
7400	Dushanbe	False	AfterU	Dushanbe / Blindfold	7	1.0	3.0	techno	0.0556855324860735	0.5227272727272727	0.6709106603366423	0.6849936368714649	0.7331698393872997	0.0209205020920502	0.0077811244979919	0.793	0.0849959283387622	0.1979899497487437	0.4819955521206289
7401	Like Love	False	Timo Maas	Loud (Eastwest Release)	11	1.0	4.0	breakbeat	0.0991847315625352	0.1704545454545454	0.6655157531290462	0.9129982425644998	0.8032243150340723	0.0247742787932173	0.0275100401606425	0.886	0.0910016286644951	0.2321608040201005	0.529413311041361
7402	Get Wild	False	Vybz Kartel	Empire Universe	9	0.0	4.0	j-dance	0.0447912158473078	0.2159090909090909	0.7043590850237376	0.482989556389039	0.7226365408969385	0.2666813477207664	0.6887550200803213	0.0	0.530741042345277	0.6613065326633166	0.3466086234181375
7403	Not Another Drop (Reprise)	False	Ikebe Shakedown	Kings Left Behind	9	0.0	4.0	afrobeat	0.0149206468476108	0.2954545454545454	0.7291756581786794	0.751994990298804	0.6875992522162141	0.0199295309403215	0.0063453815261044	0.884	0.0486563517915309	0.943718592964824	0.3953144797926425
7404	Satisfy - Original Mix	False	Cajmere;Dajae	Too Underground For The Main Stage	6	1.0	4.0	chicago-house	0.0910469288009957	0.25	0.8521795425118688	0.3879876373502745	0.7707600458319095	0.0587976216692358	0.0001556224899598	0.84	0.0400040716612377	0.7226130653266332	0.4820165822831396
